rank,name,score,source,SMILES
"
719,AN-056/25013058,1.407,Specs,"c1ccc(cc1)[C@@H]([C@@H](c1ccccc1)P1(=O)c2ccccc2c2ccccc12)O	AN-056/25013058
"
720,AQ-776/42801731,1.407,Specs,"c1ccc(cc1)[C@H](c1cc2ccccc2n1COC)O	AQ-776/42801731
"
721,AG-690/11636476,1.406,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccc(cc2)C)(CC(=N1)CC)O)Br	AG-690/11636476
"
722,AG-690/40720329,1.406,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@@H](c2ccc(cc2)C(C)C)Sc2ccccc2N1	AG-690/40720329
"
723,AO-080/41816403,1.406,Specs,"c1ccc(cc1)[C@H](c1ccc(cc1)Cl)NC(=O)c1ccc(c(c1)OC)OC	AO-080/41816403
"
724,AG-670/13618001,1.406,Specs,"c1ccc(cc1)C1=C[C@@H](c2ccccc2)C[C@@]2(c3ccccc3)Nc3ccccc3N12	AG-670/13618001
"
725,AG-690/13416205,1.406,Specs,"c1ccc(cc1)C(=O)N[C@@H](c1ccc(cc1)Cl)c1c2ccccc2ccc1O	AG-690/13416205
"
726,AG-205/36264039,1.406,Specs,"c1ccc(cc1)C1=Cc2c(c(C)n[nH]2)[C@H](c2ccccc2)C1	AG-205/36264039
"
727,AQ-344/43100145,1.405,Specs,"c1ccc(cc1)[C@@H]1[C@@H](c2ccccc2)O[C@@H](c2ccco2)N1c1ccccc1	AQ-344/43100145
"
728,AG-690/12002077,1.405,Specs,"c1ccc(cc1)C(=O)NCc1ccccc1C	AG-690/12002077
"
729,AF-399/15284015,1.405,Specs,"c1ccc(cc1)[C@H]1c2cc(ccc2N[C@H](c2ccc(cc2OC)OC)O1)Cl	AF-399/15284015
"
730,AG-690/36826012,1.405,Specs,"c1ccc(cc1)[C@@]1(CC(=NN1C(=O)c1ccc(cc1)C(C)(C)C)C(F)(F)F)O	AG-690/36826012
"
731,AG-690/37099119,1.405,Specs,"c1cc(ccc1C(=O)C=C(CC)Nc1ccc(cc1)OC)Br	AG-690/37099119
"
732,AG-690/33361026,1.405,Specs,"c1ccc(cc1)Cn1c(=O)c2ccccc2nc1c1ccco1	AG-690/33361026
"
733,AK-778/43420907,1.405,Specs,"c1ccc(cc1)C(=O)C[C@@]1(c2ccccc2N(C1=O)CC(C)C)O	AK-778/43420907
"
734,AN-652/41399020,1.405,Specs,"c1ccc(cc1)COC(=O)c1ccccc1Cl	AN-652/41399020
"
735,AG-690/08755031,1.405,Specs,"c1ccc(cc1)[C@@H](c1ccc(cc1)OCC(C)C)O	AG-690/08755031
"
736,AN-717/42026282,1.405,Specs,"c1ccc(cc1)C(=O)N1C(=S)N(c2ccccc2)[C@](c2ccccc2)(C1)O	AN-717/42026282
"
737,AG-690/37099112,1.404,Specs,"c1ccc(c(c1)C(=O)N1[C@](c2ccc(cc2)Br)(CC(=N1)CC)O)OC	AG-690/37099112
"
738,AK-778/43114892,1.404,Specs,"c1ccc2c(c1)[C@](C(=O)N2CCC)(CC(=O)c1ccncc1)O	AK-778/43114892
"
739,AG-690/11557638,1.404,Specs,"c1ccc(cc1)c1c(c2cccc(c2)[N](=O)O)nc(c2ccc(cc2)OC)[nH]1	AG-690/11557638
"
740,AG-205/37081086,1.404,Specs,"c1cc(cc(c1)Cl)C(=O)N1[C@](c2ccc(cc2)OC)(CC(=N1)CC)O	AG-205/37081086
"
741,AI-346/37188004,1.404,Specs,"c1cc(cc2c1C1=NN(C(=CC(=O)C)C)[C@H](c3ccc(cc3)Br)[C@@H]1CC2)OC	AI-346/37188004
"
742,AE-848/12530637,1.404,Specs,"c1ccc(cc1)[C@H]1c2ccccc2OC(=C1C[NH](C)C)c1ccc(cc1)OC	AE-848/12530637
"
743,AG-205/12285046,1.404,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccc(cc2)F)(CC(=N1)C(F)(F)F)O)OC	AG-205/12285046
"
744,AT-137/43420588,1.404,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1ccccc1c1[nH]nnn1	AT-137/43420588
"
745,AG-690/37079053,1.404,Specs,"c1cc(ccc1[C@@]1(CC(=NN1C(=O)c1ccncc1)CC)O)Br	AG-690/37079053
"
746,AG-205/05218021,1.404,Specs,"c1ccc(cc1)[C@](c1ccccc1)([C@H]1C[N@@H]2CC[C@H]1CC2)O	AG-205/05218021
"
747,AN-651/14405036,1.404,Specs,"c1ccc(cc1)C1=C(C)O[C@H](c2ccc(cc2)OC)N(c2ccc(cc2)OC)C1=O	AN-651/14405036
"
748,AF-399/15284014,1.404,Specs,"c1ccc(cc1)[C@H]1c2cc(ccc2N[C@H](c2ccc(cc2OC)OC)O1)Br	AF-399/15284014
"
749,AG-205/12009091,1.404,Specs,"c1ccc(c(c1)C(=O)N1[C@](c2cccnc2)(CC(=N1)C)O)Br	AG-205/12009091
"
750,AJ-292/14827034,1.403,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@@H](c2cccc(c2)O)Sc2ccccc2N1	AJ-292/14827034
"
751,AE-861/30098088,1.403,Specs,"c1ccc(cc1)OC(=O)[C@@H]1c2ccccc2N(c2ccccc12)C	AE-861/30098088
"
752,AN-292/40710338,1.403,Specs,"c1ccc(cc1)C(=O)C(=Cc1ccc(cc1)OC)OC	AN-292/40710338
"
753,AP-518/42324180,1.403,Specs,"c1ccc(cc1)[C@@H](c1ccc2c3c1cccc3CC2)NC(=O)c1ccccc1Cl	AP-518/42324180
"
754,AK-968/11164227,1.403,Specs,"c1ccc(cc1)CN(C)S(=O)(=O)c1ccc(cc1)F	AK-968/11164227
"
755,AE-508/36401057,1.403,Specs,"c1ccc(cc1)C(=O)O[C@@H](c1ccc2c(c1)OCO2)c1c2ccccc2ccn1	AE-508/36401057
"
756,AG-205/11943040,1.403,Specs,"c1ccc(cc1)c1c(c2ccc(cc2)Cl)nc(c2cc(cc(c2)OC)OC)[nH]1	AG-205/11943040
"
757,AK-778/15574002,1.403,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1ccc(cc1)N(C)C)O	AK-778/15574002
"
758,AO-081/41195348,1.403,Specs,"c1ccc2c(c1)N(c1ccccc1S2)C(=O)Nc1ccc(cc1C)C	AO-081/41195348
"
759,AE-641/14965058,1.403,Specs,"c1ccc(cc1)[C@H]1c2ccccc2CSc2ccccc12	AE-641/14965058
"
760,AG-205/32424025,1.403,Specs,"c1ccc(cc1)C(=Nc1cccc(c1)C)Nc1ccccc1Cl	AG-205/32424025
"
761,AE-646/37121053,1.403,Specs,"c1ccc(cc1)C(=Nc1ccc(cc1)C)Oc1ccccc1C(=O)OC	AE-646/37121053
"
762,AE-641/30155061,1.403,Specs,"c1ccc(cc1)c1ccccc1OCCCC[NH2]C	AE-641/30155061
"
763,AO-365/40892368,1.402,Specs,"C(#CN1CCCCC1)C[C@@](c1ccccc1)(C1CCCC1)O	AO-365/40892368
"
764,AI-204/31730008,1.402,Specs,"c1ccc2c(c1)[C@](C(=O)N2C)(CC(=O)c1ccncc1)O	AI-204/31730008
"
765,AG-205/37159084,1.402,Specs,"c1cc(cnc1)[C@@]1(CC(=NN1C(=O)c1ccncc1)C)O	AG-205/37159084
"
766,AG-205/33133057,1.402,Specs,"c1ccc(cc1)[C@@H]1C2=C(c3c4ccccc4ccc3N1)CCCC2=O	AG-205/33133057
"
767,AR-016/42300653,1.402,Specs,"c1ccc(cc1)[C@H]1C(=NN(C1)CC)c1ccc(cc1)Cl	AR-016/42300653
"
768,AJ-091/40652520,1.402,Specs,"c1ccc2c(c1)C(=O)C(=Cc1ccccc1C)CCC2	AJ-091/40652520
"
769,AG-205/37204004,1.402,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccc(cc2)F)(CC(=N1)C(F)(F)F)O)N	AG-205/37204004
"
770,AJ-292/14407012,1.402,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@@H](c2cccc(c2)OC)Sc2ccccc2N1	AJ-292/14407012
"
771,AM-879/15039143,1.402,Specs,"c1ccc2c(c1)C(=O)C(=Cc1cccn1c1ccc(cc1)N(C)C)C2=O	AM-879/15039143
"
772,AG-205/07682013,1.402,Specs,"c1ccc(cc1)C1=NN(c2ccccc2)[C@H](C(=C)OCC)C1	AG-205/07682013
"
773,AO-548/43242484,1.401,Specs,"c1ccc(cc1)[C@H](C(=O)Nc1ccccc1Oc1ccccc1)CC	AO-548/43242484
"
774,AG-205/10565045,1.401,Specs,"c1ccc(cc1)NC(=O)c1ccccc1N=Cc1ccccc1OCC	AG-205/10565045
"
775,AF-399/15284013,1.401,Specs,"c1ccc(cc1)[C@H]1c2cc(ccc2N[C@@H](c2ccccc2OC)O1)Br	AF-399/15284013
"
776,AG-690/10492015,1.401,Specs,"c1ccc(cc1)[C@H]1CC(=NN1c1ccccc1F)c1cccs1	AG-690/10492015
"
777,AE-848/36203017,1.401,Specs,"c1ccc(cc1)[C@H](c1ccc(cc1Cl)N(C)C)c1ccc(cc1Cl)N(C)C	AE-848/36203017
"
778,AG-690/09697040,1.401,Specs,"C(#N)c1ccc(cc1)Oc1ccccc1N1C(=O)c2ccccc2C1=O	AG-690/09697040
"
779,AG-690/09393058,1.4,Specs,"c1ccc(cc1)[C@@]1(CC(=NN1C(=O)c1ccc(cc1)[N](=O)O)C)O	AG-690/09393058
"
780,AR-360/42760422,1.4,Specs,"c1ccc(cc1)C[C@@H](c1ccccc1)C(=O)n1c(cc(C)n1)C	AR-360/42760422
"
781,AN-717/42026282,1.4,Specs,"c1ccc(cc1)C(=O)N1C(=S)N(c2ccccc2)[C@](c2ccccc2)(C1)O	AN-717/42026282
"
782,AG-205/12013098,1.4,Specs,"c1ccc(cc1)Sc1ccccc1NC(=O)c1ccccc1OC	AG-205/12013098
"
783,AG-205/33133057,1.4,Specs,"c1ccc(cc1)[C@@H]1C2=C(c3c4ccccc4ccc3N1)CCCC2=O	AG-205/33133057
"
784,AB-337/13036016,1.4,Specs,"c1ccc(cc1)S(=O)(=O)[C@@H]1Cc2ccccc2[C@@H]1Cl	AB-337/13036016
"
785,AG-690/36273045,1.4,Specs,"c1cc(ccc1[C@@]1(CC(=NN1C(=O)c1ccncc1)C(F)(F)F)O)Cl	AG-690/36273045
"
786,AG-690/11142277,1.399,Specs,"c1cc(ccc1[C@H](c1cc(ccc1N)Br)O)Cl	AG-690/11142277
"
787,AB-131/42301044,1.399,Specs,"c1ccc2c(c1)c1ccccc1[C@H](c1ccc(cc1)C)C2	AB-131/42301044
"
788,ZINC08742439,1.399,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1nc2ccccc2s1	ZINC08742439
"
789,AG-205/08396013,1.399,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1ccc(cc1)F)O	AG-205/08396013
"
790,AK-968/13033657,1.399,Specs,"c1ccc(cc1)[C@H](C(=O)N1C[C@@H](C[C@H](C1)C)C)Sc1ccccc1	AK-968/13033657
"
791,AG-205/01784004,1.399,Specs,"c1ccc(cc1)CC1(C(=O)CC(CC1=O)(C)C)Cc1ccccc1	AG-205/01784004
"
792,AF-399/15284013,1.399,Specs,"c1ccc(cc1)[C@H]1c2cc(ccc2N[C@@H](c2ccccc2OC)O1)Br	AF-399/15284013
"
793,AO-080/41808589,1.399,Specs,"c1ccc(cc1)[C@H](c1ccccc1)NC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	AO-080/41808589
"
794,AN-329/36632007,1.399,Specs,"c1ccc(cc1)COc1ccccc1C=Nc1ccc(cc1)O	AN-329/36632007
"
795,AG-690/11739129,1.399,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccncc2)(CC(=N1)C(F)(F)F)O)N	AG-690/11739129
"
796,AN-651/43278378,1.399,Specs,"c1ccc(cc1)C1=C(c2ccccc2)O[C@H](C=Cc2ccccc2)OC1=O	AN-651/43278378
"
797,AO-548/43196433,1.398,Specs,"c1ccc(cc1)COC(=O)c1ccccc1OCC	AO-548/43196433
"
798,AN-655/41148542,1.398,Specs,"c1ccc2c(c1)c(cn2C)[C@H](c1cn(c2ccccc12)C)c1ccc(o1)Br	AN-655/41148542
"
799,AM-879/14856417,1.398,Specs,"c1ccc2c(c1)C(=O)C(=Cc1cccn1c1ccc(cc1)Br)C2=O	AM-879/14856417
"
800,AE-508/36401057,1.398,Specs,"c1ccc(cc1)C(=O)O[C@@H](c1ccc2c(c1)OCO2)c1c2ccccc2ccn1	AE-508/36401057
"
801,Building,1.398,Specs,"c1ccc(cc1)c1c(c2ccccc2)nc2ccccc2n1	Building
"
802,AG-670/13618001,1.398,Specs,"c1ccc(cc1)C1=C[C@@H](c2ccccc2)C[C@@]2(c3ccccc3)Nc3ccccc3N12	AG-670/13618001
"
803,AE-848/32610053,1.398,Specs,"c1ccc(cc1)NP(=NS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1	AE-848/32610053
"
804,AA-504/32170004,1.398,Specs,"c1cc(C(=O)[C@@H]2[C@@H](c3ccc(cc3)N(C)C)[C@@H]2c2ccc(cc2)Cl)oc1	AA-504/32170004
"
805,AE-848/37316016,1.398,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)C	AE-848/37316016
"
806,AN-056/25013058,1.398,Specs,"c1ccc(cc1)[C@@H]([C@@H](c1ccccc1)P1(=O)c2ccccc2c2ccccc12)O	AN-056/25013058
"
807,AJ-091/33279015,1.398,Specs,"c1ccc(cc1)C1=Nc2ccccc2S[C@H](c2ccccc2Cl)C1	AJ-091/33279015
"
808,AH-487/41794259,1.398,Specs,"c1ccc(cc1)CN(Cc1ccccc1)S(=O)(=O)c1ccc(s1)Br	AH-487/41794259
"
809,AE-473/30079025,1.398,Specs,"c1ccc(cc1)[C@@](c1ccccc1)(C[NH3])O	AE-473/30079025
"
810,AG-690/11739129,1.398,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccncc2)(CC(=N1)C(F)(F)F)O)N	AG-690/11739129
"
811,AJ-292/42319985,1.397,Specs,"c1ccc(cc1)[C@@H](c1cc(ccc1O)Cl)CC(=O)N1CCCCC1	AJ-292/42319985
"
812,AF-399/15284015,1.397,Specs,"c1ccc(cc1)[C@H]1c2cc(ccc2N[C@H](c2ccc(cc2OC)OC)O1)Cl	AF-399/15284015
"
813,AG-205/37204007,1.397,Specs,"c1cc(cc(c1)N)C(=O)N1[C@](c2ccc(cc2)F)(CC(=N1)C(F)(F)F)O	AG-205/37204007
"
814,AE-641/30116062,1.397,Specs,"c1ccc2c(c1)CSc1ccccc1[C@@H]2NC(=O)OC(C)(C)C	AE-641/30116062
"
815,AG-690/37071291,1.397,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccc(cc2)F)(CC(=N1)C(F)(F)F)O)C	AG-690/37071291
"
816,AG-205/36264039,1.397,Specs,"c1ccc(cc1)C1=Cc2c(c(C)n[nH]2)[C@H](c2ccccc2)C1	AG-205/36264039
"
817,AG-690/10493013,1.397,Specs,"c1ccc(c(c1)[C@H]1CC(=NN1c1ccc(cc1)Cl)c1cccs1)OC	AG-690/10493013
"
818,AO-476/40456541,1.397,Specs,"c1ccc(cc1)C=CC(=O)c1cccc(c1)OC	AO-476/40456541
"
819,AJ-091/33281009,1.397,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)Cl	AJ-091/33281009
"
820,AG-690/36660046,1.397,Specs,"c1ccc(cc1)[C@@]1(CC(=NN1C(=O)c1ccccc1[N](=O)O)CC)O	AG-690/36660046
"
821,AK-778/15642255,1.396,Specs,"c1ccc(cc1)C(=O)C[C@@]1(c2ccccc2N(C1=O)CCC)O	AK-778/15642255
"
822,AQ-405/42300336,1.396,Specs,"C1CCN2C[C@H](c3cccc(c3)Cl)[C@@H](C[C@@H]2C1)c1cccc(c1)Cl	AQ-405/42300336
"
823,AG-205/07682013,1.396,Specs,"c1ccc(cc1)C1=NN(c2ccccc2)[C@H](C(=C)OCC)C1	AG-205/07682013
"
824,AE-848/37316016,1.396,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)C	AE-848/37316016
"
825,AE-477/13519326,1.396,Specs,"c1ccc(cc1)[C@@]1(C[C@H]1c1ccccc1[C@@H]1C[C@@]1(c1ccccc1)Cl)Cl	AE-477/13519326
"
826,AE-641/00191036,1.396,Specs,"c1ccc2c(c1)CSc1ccccc1[C@]2(c1ccccc1C[NH](C)C)O	AE-641/00191036
"
827,AB-131/42301026,1.396,Specs,"c1ccc2c(c1)c1ccccc1[C@H](c1ccc(cc1)Cl)C2	AB-131/42301026
"
828,AK-778/07165027,1.396,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1ccc(cc1)C)O	AK-778/07165027
"
829,AF-399/15284014,1.396,Specs,"c1ccc(cc1)[C@H]1c2cc(ccc2N[C@H](c2ccc(cc2OC)OC)O1)Br	AF-399/15284014
"
830,AG-690/10492013,1.396,Specs,"c1ccc(c(c1)[C@H]1CC(=NN1c1ccc(cc1)Br)c1cccs1)OC	AG-690/10492013
"
831,AG-205/33133004,1.396,Specs,"c1ccc(cc1)N1[C@H](c2ccccc2OC)CC(=N1)c1ccc(cc1)Cl	AG-205/33133004
"
832,AI-942/13332183,1.395,Specs,"c1ccc2c(c1)C=Cc1ccccc1[C@]2(CCC[NH](C)C)O	AI-942/13332183
"
833,AK-968/11493264,1.395,Specs,"c1cc(c(c(c1)OC)OC)[C@H]1C(=NN(c2ccc(cc2F)F)C1)c1cccs1	AK-968/11493264
"
834,AG-690/10756003,1.395,Specs,"c1ccc(c(c1)C(=O)N1[C@](c2ccc(cc2)Cl)(CC(=N1)C(F)(F)F)O)Cl	AG-690/10756003
"
835,AO-080/07056026,1.395,Specs,"c1ccc2c(c1)[C@@](C(=O)N2C)(CC(=O)c1ccc(cc1)Cl)O	AO-080/07056026
"
836,AK-968/14004053,1.395,Specs,"c1ccc2c(c1)[C@@H](c1ccccc1O2)C(=O)Nc1cccc(c1)C(=O)C	AK-968/14004053
"
837,AG-690/36921098,1.395,Specs,"c1ccc(cc1)C1=Nc2ccc(cc2[C@@H](c2ccccc2)N1CC(=O)OC)Br	AG-690/36921098
"
838,AJ-091/33281009,1.395,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)Cl	AJ-091/33281009
"
839,AK-564/15482044,1.395,Specs,"c1ccc(cc1)C(=O)[C@@H]1[C@H]2C=C[C@H](C2)[C@@H]1C(=O)c1ccccc1	AK-564/15482044
"
840,AH-357/04340033,1.395,Specs,"c1ccc(cc1)C(=O)C[C@@]1(c2ccccc2N(C1=O)C)O	AH-357/04340033
"
841,AJ-091/33279013,1.395,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)Br	AJ-091/33279013
"
842,AE-848/12124244,1.395,Specs,"c1ccc(cc1)C1=C([C@@H](c2ccccc2)c2ccccc2O1)[C@H](CC)O	AE-848/12124244
"
843,AO-081/41547435,1.395,Specs,"c1ccc(cc1)[C@]1(c2ccccc2)[C@@H]2C(=O)N(c3cccc(c3)Cl)C(=O)[C@]12c1ccccc1	AO-081/41547435
"
844,AB-131/42301026,1.395,Specs,"c1ccc2c(c1)c1ccccc1[C@H](c1ccc(cc1)Cl)C2	AB-131/42301026
"
845,AK-830/13217184,1.395,Specs,"c1ccc(cc1)[C@]1(c2cc(ccc2N=CN1N)Cl)O	AK-830/13217184
"
846,ZINC00384366,1.395,Specs,"c1ccc(cc1)c1nc2ccccc2c(=O)n1Nc1cccc(c1)Cl	ZINC00384366
"
847,AK-968/13033657,1.394,Specs,"c1ccc(cc1)[C@H](C(=O)N1C[C@@H](C[C@H](C1)C)C)Sc1ccccc1	AK-968/13033657
"
848,AG-690/08640037,1.394,Specs,"c1ccc(cc1)c1nc2ccccc2c(c2ccccc2[N](=O)O)n1	AG-690/08640037
"
849,AK-968/12686241,1.394,Specs,"c1ccc(cc1)[C@H](C(=O)NCCC)Sc1ccccc1	AK-968/12686241
"
850,AG-687/07649003,1.394,Specs,"c1ccc(cc1)[C@@]1(c2ccccc2)c2ccccc2NC1=O	AG-687/07649003
"
851,AG-205/37023090,1.394,Specs,"c1cc(cc(c1)C)C(=O)N1[C@](c2ccc(cc2)C)(CC(=N1)C(F)(F)F)O	AG-205/37023090
"
852,AG-205/36656049,1.394,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccncc2)(CC(=N1)C(F)(F)F)O)Cl	AG-205/36656049
"
853,AG-690/15437256,1.394,Specs,"c1ccc(cc1)Oc1ccccc1C(=O)Nc1cc(ccc1OC)C	AG-690/15437256
"
854,AR-360/42760422,1.394,Specs,"c1ccc(cc1)C[C@@H](c1ccccc1)C(=O)n1c(cc(C)n1)C	AR-360/42760422
"
855,AG-205/08241055,1.394,Specs,"c1ccc(cc1)c1ccc(cc1)C1=NN(c2ccccc2)[C@H](c2ccc3c(c2)OCO3)C1	AG-205/08241055
"
856,AN-655/40687935,1.394,Specs,"c1ccc(cc1)C(=O)C[C@]1(c2ccccc2N(C1=O)CCCC)O	AN-655/40687935
"
857,AJ-292/42034297,1.394,Specs,"c1ccc(cc1)[C@](c1ccccc1)([C@@H]1CCN(C(=S)Nc2ccccc2OC)CC1)O	AJ-292/42034297
"
858,AJ-091/33279013,1.394,Specs,"c1ccc(cc1)[C@H]1CC(=Nc2ccccc2S1)c1ccc(cc1)Br	AJ-091/33279013
"
859,AN-989/40860899,1.394,Specs,"c1ccc(cc1)C(=C1[C@@H]2C=C[C@H]1[C@@H]1C(=O)N(c3ccccc3C)C(=O)[C@@H]21)c1ccccc1	AN-989/40860899
"
860,AJ-292/15007053,1.393,Specs,"c1ccc(cc1)CN1C(=O)c2ccccc2N[C@@H]1c1ccc2c(c1)OCO2	AJ-292/15007053
"
861,AN-652/41399045,1.393,Specs,"c1ccc(cc1)COC(=O)c1cccc(c1)C	AN-652/41399045
"
862,AO-476/42871095,1.393,Specs,"c1ccc(cc1)c1c(c2ccccc2)n(c(c2ccccc2)n1)Cc1ccccc1	AO-476/42871095
"
863,AG-205/33175035,1.393,Specs,"c1ccc(cc1)C(=C1[C@@H]2C=C[C@H]1[C@H]1C(=O)N(c3ccccc3Cl)C(=O)[C@H]21)c1ccccc1	AG-205/33175035
"
864,AO-548/43242484,1.393,Specs,"c1ccc(cc1)[C@H](C(=O)Nc1ccccc1Oc1ccccc1)CC	AO-548/43242484
"
865,AK-968/12571145,1.393,Specs,"c1ccc(cc1)[C@H](c1ccccc1)CC(=O)N(CC(C)C)CC(C)C	AK-968/12571145
"
866,AG-205/36656049,1.393,Specs,"c1cc(ccc1C(=O)N1[C@](c2ccncc2)(CC(=N1)C(F)(F)F)O)Cl	AG-205/36656049
"
867,AG-670/32485021,1.393,Specs,"c1cc([C@](c2cccs2)([C@H]2C[N@@H]3CC[C@H]2CC3)O)sc1	AG-670/32485021
"
868,AG-205/13455014,1.393,Specs,"c1ccc(cc1)[C@](c1ccccc1)(c1nccn1CC)O	AG-205/13455014
"
869,AE-848/12123042,1.393,Specs,"c1ccc2c(c1)[C@@H](c1ccc(cc1)C)C(=C(c1ccc(c(c1)OC)OC)O2)C=O	AE-848/12123042
"
870,AQ-405/42300509,1.393,Specs,"C1CCN2C[C@H](c3ccc(cc3)Cl)[C@@H](C[C@@H]2C1)c1ccc(cc1)Cl	AQ-405/42300509
"
871,AG-205/37023053,1.393,Specs,"c1ccc(c(c1)C(=O)N1[C@](c2ccc(cc2)CC)(CC(=N1)C(F)(F)F)O)C	AG-205/37023053
"
872,AG-667/13587023,1.393,Specs,"c1ccc(cc1)n1c(c2ccccc2C)nc2ccccc2c1=O	AG-667/13587023
"
873,AG-690/12889788,1.393,Specs,"c1ccc(cc1)c1c(c2ccc(c(c2)C)C)nc(c2cccc(c2)OC)[nH]1	AG-690/12889788
"
874,AG-205/33674052,1.393,Specs,"c1ccc(cc1)c1c(c2ccccc2)[nH]c(c2cc(ccc2Cl)[N](=O)O)n1	AG-205/33674052
"
875,AG-205/37023008,1.393,Specs,"c1cc(cc(c1)Cl)C(=O)N1[C@](c2ccc(cc2)C)(CC(=N1)C(F)(F)F)O	AG-205/37023008
"
876,AQ-344/43100153,1.393,Specs,"c1ccc(cc1)c1c(c2ccccc2s1)C(=O)c1ccccc1	AQ-344/43100153
"
877,AN-329/42239496,1.393,Specs,"c1ccc(cc1)CN(C(=O)c1ccc(o1)Br)CC1CCC1	AN-329/42239496
"
878,AI-346/37002001,1.392,Specs,"c1cc(cc2c1C1=NN(C(=CC(=O)C)C)[C@H](c3ccc(cc3)OC)[C@@H]1CC2)OC	AI-346/37002001
"
879,AG-690/36279048,1.392,Specs,"c1ccc(cc1)C1=NN(C(=CC(=O)OCC)C)[C@@H](c2ccccc2)C1	AG-690/36279048
"
880,AJ-292/40763188,1.392,Specs,"c1ccc2c(c1)C1=C(C2=O)[C@H](c2ccc(cc2)C(C)(C)C)Sc2ccccc2N1	AJ-292/40763188
"
881,AN-329/43386037,1.392,Specs,"c1ccn(c1)[C@H](C(=O)Nc1ccc(c(c1)C)C)C(C)C	AN-329/43386037
"
882,AI-346/37002001,1.392,Specs,"c1cc(cc2c1C1=NN(C(=CC(=O)C)C)[C@H](c3ccc(cc3)OC)[C@@H]1CC2)OC	AI-346/37002001
"
883,AO-988/15201001,1.392,Specs,"c1ccc(cc1)[C@@]12c3cc(ccc3NC(=O)CN1C(=NO2)c1ccc(cc1)Cl)Cl	AO-988/15201001
"
884,AE-848/33224026,1.392,Specs,"c1ccc(cc1)N(c1ccccc1)N=Cc1cc(c(c(c1)OC)OC)OC	AE-848/33224026
"
885,AG-205/37023031,1.392,Specs,"c1cc(cc(c1)Br)C(=O)N1[C@](c2ccc(cc2)CC)(CC(=N1)C(F)(F)F)O	AG-205/37023031
"
886,AP-520/40788846,1.392,Specs,"c1ccc(cc1)[C@@]1(c2ccccc2)c2ccccc2S(=O)(=O)N1	AP-520/40788846
"
887,AO-081/40801142,1.392,Specs,"c1ccc(cc1)[C@]1(c2ccccc2)[C@@H]2C(=O)N(c3ccc(cc3)C)C(=O)[C@]12c1ccccc1	AO-081/40801142
"
888,AK-968/15603415,1.392,Specs,"c1cc(ccc1C)[C@@H](CC)NC(=O)[C@]12C[C@@H]3C[C@@H](C[C@@H](C3)C2)C1	AK-968/15603415
"
889,AG-690/36941004,1.392,Specs,"c1ccc(cc1)n1c(c2ccccc2F)nc2ccccc2c1=O	AG-690/36941004
"
890,AN-329/42955518,1.391,Specs,"c1ccc(cc1)CNC(=O)c1ccccc1N(C(=O)c1ccc(cc1)OC)C	AN-329/42955518
"
891,AG-690/33066026,1.391,Specs,"c1ccc(cc1)C[C@]1(c2ccc(cc2)OC)C(=O)c2ccccc2C1=O	AG-690/33066026
"
892,AO-476/40163486,1.391,Specs,"c1ccc(cc1)c1c(c2ccccc2)[nH]c(c2cc(c(c(c2)OC)OC)OC)n1	AO-476/40163486
"
893,AI-346/37002002,1.391,Specs,"c1cc(ccc1[C@@H]1[C@H]2C(=NN1C(=CC(=O)C)C)c1cc(ccc1CC2)OC)OC	AI-346/37002002
"
894,AG-205/37023093,1.391,Specs,"c1cc(cc(c1)C)C(=O)N1[C@](c2ccc(cc2)Br)(CC(=N1)C(F)(F)F)O	AG-205/37023093
"
895,AO-080/42573748,1.391,Specs,"c1ccc(cc1)[C@H](c1ccccc1)NC(=O)c1ccccc1OCC(=O)NC	AO-080/42573748
"
896,AK-968/12715447,1.391,Specs,"c1ccc(cc1)[C@@H](c1ccccc1)C(=O)Nc1c(c2c(CCC2)s1)C(=O)OC	AK-968/12715447
